step,row,col,x,y,z
560,3,18,0.537224,-0.769165,-0.847194
560,3,19,0.623235,-0.860204,-0.82953
560,3,20,0.703152,-0.952129,-0.830899
560,3,21,0.824598,-0.988797,-0.825578
560,3,22,0.949983,-0.995679,-0.835502
560,3,23,1.07088,-0.999761,-0.831403
560,3,24,1.19925,-1,-0.829968
560,4,0,-1.17559,-0.973933,-0.708049
560,4,1,-1.07664,-0.897629,-0.748122
560,4,2,-0.949866,-0.910823,-0.744448
560,4,3,-0.831433,-0.951838,-0.702996
560,4,4,-0.695326,-0.930881,-0.694223
560,4,5,-0.598326,-0.859788,-0.707465
560,4,6,-0.488987,-0.793158,-0.71942
560,4,7,-0.425714,-0.690268,-0.745561
560,4,8,-0.366854,-0.586849,-0.816363
560,4,9,-0.257654,-0.558191,-0.789895
560,4,10,-0.204112,-0.53038,-0.67513
560,4,11,-0.125862,-0.527863,-0.585807
560,4,12,0.00030981,-0.530297,-0.585681
560,4,13,0.12554,-0.52756,-0.58455
560,4,14,0.203429,-0.530632,-0.673862
560,4,15,0.255094,-0.558077,-0.788603
560,4,16,0.364408,-0.585796,-0.817443
560,4,17,0.428003,-0.687364,-0.747517
560,4,18,0.489164,-0.790705,-0.720494
560,4,19,0.594398,-0.862222,-0.707692
560,4,20,0.694214,-0.930347,-0.694811
560,4,21,0.830392,-0.951337,-0.704409
560,4,22,0.949335,-0.912408,-0.744518
560,4,23,1.07546,-0.897611,-0.749097
560,4,24,1.17536,-0.97223,-0.709233
560,5,0,-1.06794,-1,-0.63696
560,5,1,-1.06628,-0.883497,-0.614127
560,5,2,-0.953131,-0.829922,-0.654476
560,5,3,-0.829337,-0.858076,-0.625422
560,5,4,-0.707888,-0.862009,-0.595164
560,5,5,-0.604397,-0.801311,-0.6033
560,5,6,-0.485046,-0.739247,-0.600118
560,5,7,-0.417465,-0.637255,-0.636683
560,5,8,-0.402184,-0.523265,-0.704887
560,5,9,-0.30422,-0.449049,-0.7468
560,5,10,-0.193875,-0.411298,-0.701551
560,5,11,-0.120775,-0.406191,-0.605953
560,5,12,0.000219778,-0.407326,-0.599955
560,5,13,0.120879,-0.404857,-0.603744
560,5,14,0.193046,-0.411373,-0.699778
560,5,15,0.302011,-0.44888,-0.746751
560,5,16,0.401113,-0.523222,-0.705326
560,5,17,0.416964,-0.637235,-0.637318
560,5,18,0.483707,-0.739247,-0.6007
560,5,19,0.602803,-0.801393,-0.604178
560,5,20,0.707311,-0.858961,-0.59841
560,5,21,0.829078,-0.859429,-0.625138
560,5,22,0.952353,-0.830256,-0.655644
560,5,23,1.06562,-0.882964,-0.615377
560,5,24,1.06865,-1,-0.63696
560,6,0,-0.94395,-1,-0.601713
560,6,1,-1.00531,-0.927719,-0.512548
560,6,2,-0.971982,-0.801392,-0.52501
560,6,3,-0.846557,-0.769799,-0.536529
560,6,4,-0.719975,-0.792133,-0.488543
560,6,5,-0.600551,-0.739585,-0.483952
560,6,6,-0.502786,-0.654469,-0.502029
560,6,7,-0.41164,-0.563636,-0.533079
560,6,8,-0.369061,-0.46474,-0.59013
560,6,9,-0.329459,-0.342151,-0.651747
560,6,10,-0.228491,-0.286097,-0.664976
560,6,11,-0.112947,-0.271711,-0.630699
560,6,12,-5.53531e-05,-0.294573,-0.590665
560,6,13,0.112336,-0.270165,-0.632517
560,6,14,0.228289,-0.286059,-0.663772
560,6,15,0.329547,-0.341623,-0.652328
560,6,16,0.367542,-0.46506,-0.590408
560,6,17,0.410413,-0.563637,-0.533661
560,6,18,0.501663,-0.654378,-0.502455
560,6,19,0.60025,-0.739166,-0.485087
560,6,20,0.719547,-0.793605,-0.488217
560,6,21,0.846105,-0.770074,-0.537166
560,6,22,0.970929,-0.801197,-0.526222
560,6,23,1.00528,-0.926551,-0.51323
560,6,24,0.944352,-1,-0.602172
560,7,0,-0.842934,-1,-0.528827
560,7,1,-0.907926,-0.948762,-0.433063
560,7,2,-0.932386,-0.828987,-0.403714
560,7,3,-0.875064,-0.719159,-0.433837
560,7,4,-0.746444,-0.689663,-0.425602
560,7,5,-0.636916,-0.637716,-0.416452
560,7,6,-0.532978,-0.564099,-0.41027
560,7,7,-0.46295,-0.470691,-0.462694
560,7,8,-0.372331,-0.375314,-0.489767
560,7,9,-0.306654,-0.284288,-0.538636
560,7,10,-0.242102,-0.194249,-0.581996
560,7,11,-0.121589,-0.174245,-0.554835
560,7,12,0.00026501,-0.148007,-0.545087
560,7,13,0.122203,-0.175374,-0.552309
560,7,14,0.242186,-0.192261,-0.582677
560,7,15,0.304872,-0.284229,-0.538961
560,7,16,0.371846,-0.374632,-0.491055
560,7,17,0.461767,-0.471019,-0.462305
560,7,18,0.532831,-0.563998,-0.410853
560,7,19,0.636704,-0.63701,-0.418282
560,7,20,0.746016,-0.688553,-0.428377
560,7,21,0.874821,-0.718139,-0.434702
560,7,22,0.932818,-0.827934,-0.404695
560,7,23,0.907777,-0.947725,-0.433856
560,7,24,0.842943,-1,-0.529571
560,8,0,-0.747847,-0.999907,-0.447825
560,8,1,-0.812393,-0.936383,-0.345946
560,8,2,-0.86057,-0.837324,-0.296004
560,8,3,-0.87295,-0.697968,-0.301687
560,8,4,-0.817158,-0.586581,-0.365853
560,8,5,-0.70456,-0.523849,-0.401205
560,8,6,-0.589693,-0.465663,-0.36738
560,8,7,-0.490586,-0.375017,-0.372459
560,8,8,-0.416603,-0.285777,-0.416407
560,8,9,-0.330298,-0.197092,-0.457964
560,8,10,-0.243299,-0.110498,-0.466973
560,8,11,-0.125784,-0.0557044,-0.475015
560,8,12,4.26415e-05,-0.0360392,-0.477004
560,8,13,0.125886,-0.0553015,-0.474695
560,8,14,0.243171,-0.109437,-0.466641
560,8,15,0.329739,-0.196978,-0.458317
560,8,16,0.41617,-0.285885,-0.416869
560,8,17,0.489477,-0.375487,-0.372142
560,8,18,0.589803,-0.464808,-0.368741
560,8,19,0.704459,-0.523138,-0.401378
560,8,20,0.815378,-0.586699,-0.365786
560,8,21,0.872017,-0.697492,-0.302287
560,8,22,0.860718,-0.83692,-0.296753
560,8,23,0.812894,-0.935745,-0.346334
560,8,24,0.748689,-0.999995,-0.447285
560,9,0,-0.652608,-0.998037,-0.368227
560,9,1,-0.693748,-0.89282,-0.316232
560,9,2,-0.746417,-0.805466,-0.243772
560,9,3,-0.761388,-0.688385,-0.237296
560,9,4,-0.789574,-0.557609,-0.256503
560,9,5,-0.746391,-0.448721,-0.303611
560,9,6,-0.651309,-0.342497,-0.329147
560,9,7,-0.538368,-0.284148,-0.30603
560,9,8,-0.458121,-0.197018,-0.330035
560,9,9,-0.363738,-0.0912885,-0.363857
560,9,10,-0.260964,-0.0230452,-0.387044
560,9,11,-0.138596,0.0332938,-0.391213
560,9,12,0.000147954,0.0519181,-0.394677
560,9,13,0.138645,0.0333695,-0.391112
560,9,14,0.261137,-0.0224313,-0.386328
560,9,15,0.363682,-0.0912032,-0.36384
560,9,16,0.457871,-0.197196,-0.330492
560,9,17,0.538614,-0.284269,-0.306721
560,9,18,0.651785,-0.342003,-0.329311
560,9,19,0.746039,-0.449206,-0.303062
560,9,20,0.788182,-0.558214,-0.256123
560,9,21,0.759802,-0.688739,-0.238379
560,9,22,0.746259,-0.805974,-0.24357
560,9,23,0.693918,-0.892554,-0.317056
560,9,24,0.652814,-0.997916,-0.368596
560,10,0,-0.614324,-1,-0.248454
560,10,1,-0.587772,-0.879221,-0.24806
560,10,2,-0.619222,-0.767034,-0.231954
560,10,3,-0.646918,-0.649119,-0.224601
560,10,4,-0.674624,-0.530217,-0.203966
560,10,5,-0.701272,-0.410749,-0.193239
560,10,6,-0.664099,-0.285861,-0.228486
560,10,7,-0.581996,-0.193156,-0.242499
560,10,8,-0.466702,-0.109688,-0.243128
560,10,9,-0.386592,-0.0225276,-0.260885
560,10,10,-0.270946,0.0615363,-0.271243
560,10,11,-0.136923,0.119106,-0.26792
560,10,12,0.000193838,0.136291,-0.269057
560,10,13,0.137186,0.119198,-0.267607
560,10,14,0.271314,0.0617485,-0.270512
560,10,15,0.386833,-0.0228939,-0.261058
560,10,16,0.466555,-0.110095,-0.243547
560,10,17,0.581555,-0.193695,-0.242711
560,10,18,0.66428,-0.285839,-0.228408
560,10,19,0.701155,-0.41108,-0.193114
560,10,20,0.673679,-0.530397,-0.203553
560,10,21,0.645676,-0.649292,-0.224694
560,10,22,0.61902,-0.767085,-0.232093
560,10,23,0.58791,-0.879151,-0.248051
560,10,24,0.613511,-1,-0.248907
560,11,0,-0.643232,-0.999989,-0.125201
560,11,1,-0.566837,-0.900092,-0.123125
560,11,2,-0.549981,-0.772995,-0.119311
560,11,3,-0.557559,-0.6468,-0.129413
560,11,4,-0.585355,-0.527978,-0.125957
560,11,5,-0.605492,-0.40598,-0.120705
560,11,6,-0.630243,-0.271256,-0.113051
560,11,7,-0.553814,-0.174534,-0.121869
560,11,8,-0.47481,-0.0553646,-0.125627
560,11,9,-0.391093,0.0335121,-0.138251
560,11,10,-0.26792,0.119132,-0.136822
560,11,11,-0.14627,0.163305,-0.14592
560,11,12,9.63204e-05,0.183952,-0.137841
560,11,13,0.146376,0.163322,-0.145747
560,11,14,0.268296,0.118979,-0.136668
560,11,15,0.391395,0.0330594,-0.138816
560,11,16,0.474933,-0.0556632,-0.125978
560,11,17,0.554842,-0.173856,-0.122133
560,11,18,0.630764,-0.271211,-0.112783
560,11,19,0.605295,-0.405563,-0.120475
560,11,20,0.584255,-0.527234,-0.125682
560,11,21,0.558078,-0.64646,-0.128664
560,11,22,0.550051,-0.772553,-0.119036
560,11,23,0.567419,-0.899746,-0.1229
560,11,24,0.643354,-0.999992,-0.125475
560,12,0,-0.652335,-0.997654,0.000140534
560,12,1,-0.57057,-0.88825,-4.81868e-05
560,12,2,-0.565899,-0.77006,3.11436e-05
560,12,3,-0.554307,-0.639152,-0.000607677
560,12,4,-0.585676,-0.53032,-0.000104084
560,12,5,-0.599955,-0.407389,6.97148e-05
560,12,6,-0.590647,-0.294475,-0.000274496
560,12,7,-0.545123,-0.148019,-8.75815e-05
560,12,8,-0.477207,-0.036306,0.000134773
560,12,9,-0.394957,0.0516736,0.000226217
560,12,10,-0.269291,0.136174,0.000196298
560,12,11,-0.137793,0.183963,8.47301e-05
560,12,12,0.00029935,0.2,3.78867e-05
560,12,13,0.138567,0.18378,-1.78173e-05
560,12,14,0.269784,0.135926,-0.000120892
560,12,15,0.395221,0.0514426,-0.000340754
560,12,16,0.477507,-0.0366997,-0.000104227
560,12,17,0.546148,-0.147782,-6.6739e-05
560,12,18,0.590577,-0.294083,0.000322763
560,12,19,0.59996,-0.406955,-0.000207225
560,12,20,0.585806,-0.529736,-0.000381969
560,12,21,0.554547,-0.638226,-4.66894e-05
560,12,22,0.567162,-0.768876,4.74288e-06
560,12,23,0.571159,-0.887486,-0.000116092
560,12,24,0.65254,-0.99769,0.000130089
560,13,0,-0.642154,-1,0.125428
560,13,1,-0.566582,-0.900274,0.12324
560,13,2,-0.548571,-0.772997,0.119391
560,13,3,-0.558598,-0.646578,0.128218
560,13,4,-0.584969,-0.527291,0.125708
560,13,5,-0.605217,-0.405151,0.120144
560,13,6,-0.632413,-0.270482,0.112162
560,13,7,-0.553556,-0.175081,0.121873
560,13,8,-0.474864,-0.0555918,0.126044
560,13,9,-0.391496,0.0330119,0.138679
560,13,10,-0.268046,0.119084,0.136761
560,13,11,-0.145873,0.16339,0.145991
560,13,12,0.000419741,0.183977,0.137732
560,13,13,0.146684,0.163229,0.145797
560,13,14,0.268407,0.118943,0.136587
560,13,15,0.391413,0.0331545,0.138466
560,13,16,0.474944,-0.0555763,0.1257
560,13,17,0.555614,-0.173616,0.122142
560,13,18,0.630715,-0.271593,0.113419
560,13,19,0.606291,-0.406185,0.120025
560,13,20,0.584417,-0.52737,0.125398
560,13,21,0.557604,-0.646385,0.1286
560,13,22,0.548889,-0.772464,0.119095
560,13,23,0.566142,-0.899784,0.122828
560,13,24,0.642455,-0.999953,0.125617
560,14,0,-0.613271,-1,0.248718
560,14,1,-0.587273,-0.879123,0.248299
560,14,2,-0.619217,-0.766716,0.231511
560,14,3,-0.647362,-0.648859,0.222944
560,14,4,-0.675938,-0.530752,0.201256
560,14,5,-0.700897,-0.411103,0.193044
560,14,6,-0.6635,-0.286429,0.228062
560,14,7,-0.582558,-0.193115,0.241896
560,14,8,-0.466921,-0.110146,0.243111
560,14,9,-0.38676,-0.0228133,0.261049
560,14,10,-0.270738,0.0619779,0.270698
560,14,11,-0.13663,0.119169,0.267948
560,14,12,5.52385e-05,0.136237,0.269166
560,14,13,0.137112,0.119201,0.26764
560,14,14,0.271368,0.061718,0.270511
560,14,15,0.386915,-0.0228402,0.260859
560,14,16,0.466644,-0.11031,0.243399
560,14,17,0.581756,-0.19423,0.242835
560,14,18,0.663948,-0.286877,0.229246
560,14,19,0.701475,-0.411673,0.194255
560,14,20,0.675242,-0.531019,0.202466
560,14,21,0.645801,-0.649192,0.224669
560,14,22,0.618699,-0.766748,0.231591
560,14,23,0.586158,-0.878699,0.2482
560,14,24,0.613159,-1,0.248671
560,15,0,-0.652693,-0.998358,0.367872
560,15,1,-0.694341,-0.892936,0.315629
560,15,2,-0.746547,-0.805459,0.242739
560,15,3,-0.761342,-0.689005,0.236798
560,15,4,-0.789168,-0.558035,0.256447
560,15,5,-0.745258,-0.449151,0.303065
560,15,6,-0.651054,-0.342064,0.32891
560,15,7,-0.538197,-0.284728,0.304921
560,15,8,-0.458301,-0.197236,0.32992
560,15,9,-0.363669,-0.0911186,0.363782
560,15,10,-0.261109,-0.0226247,0.386536
560,15,11,-0.138526,0.0331118,0.391439
560,15,12,-9.70639e-05,0.0516286,0.395008
560,15,13,0.138317,0.0333169,0.391286
560,15,14,0.261133,-0.0222829,0.386185
560,15,15,0.363826,-0.0910555,0.363571
560,15,16,0.457952,-0.197537,0.330588
560,15,17,0.537739,-0.285459,0.305619
560,15,18,0.650866,-0.343384,0.329871
560,15,19,0.745363,-0.450337,0.304593
560,15,20,0.788634,-0.559012,0.258224
560,15,21,0.76008,-0.689099,0.238481
560,15,22,0.745945,-0.806162,0.243643
560,15,23,0.692234,-0.891925,0.317406
560,15,24,0.650753,-0.9973,0.368603
560,16,0,-0.74795,-0.999909,0.447561
560,16,1,-0.812804,-0.9365,0.346142
560,16,2,-0.86076,-0.837785,0.29626
560,16,3,-0.872299,-0.698015,0.302508
560,16,4,-0.815482,-0.586767,0.365302
560,16,5,-0.703916,-0.52377,0.400635
560,16,6,-0.589544,-0.464816,0.368553
560,16,7,-0.490133,-0.375159,0.372303
560,16,8,-0.416439,-0.285897,0.416605
560,16,9,-0.329723,-0.197147,0.458403
560,16,10,-0.243235,-0.109714,0.466663
560,16,11,-0.125951,-0.0556715,0.474947
560,16,12,-1.5323e-05,-0.0363381,0.477232
560,16,13,0.126006,-0.0554493,0.474771
560,16,14,0.243327,-0.1091,0.46638
560,16,15,0.329495,-0.196389,0.458231
560,16,16,0.416004,-0.285502,0.416931
560,16,17,0.489293,-0.375567,0.37277
560,16,18,0.588795,-0.46618,0.367583
560,16,19,0.703346,-0.524938,0.400995
560,16,20,0.81408,-0.588895,0.366664
560,16,21,0.871686,-0.698606,0.302755
560,16,22,0.859882,-0.837709,0.298077
560,16,23,0.810865,-0.936187,0.346849
560,16,24,0.746277,-0.999944,0.448302
560,17,0,-0.842888,-1,0.528905
560,17,1,-0.908199,-0.947922,0.433419
560,17,2,-0.932024,-0.828192,0.40457
560,17,3,-0.872841,-0.719451,0.434386
560,17,4,-0.744918,-0.688962,0.427064
560,17,5,-0.635641,-0.637386,0.417247
560,17,6,-0.532495,-0.563922,0.410326
560,17,7,-0.459382,-0.472596,0.460487
560,17,8,-0.373247,-0.374171,0.491814
560,17,9,-0.305073,-0.284029,0.538986
560,17,10,-0.241837,-0.192099,0.582501
560,17,11,-0.121619,-0.175381,0.552737
560,17,12,0.000477904,-0.148468,0.54473
560,17,13,0.122003,-0.175413,0.552091
560,17,14,0.242161,-0.19259,0.581402
560,17,15,0.305381,-0.283916,0.538186
560,17,16,0.372079,-0.374313,0.490898
560,17,17,0.460312,-0.471895,0.461521
560,17,18,0.532072,-0.564726,0.410736
560,17,19,0.635514,-0.638759,0.417303
560,17,20,0.745081,-0.690371,0.429029
560,17,21,0.875143,-0.71808,0.435191
560,17,22,0.93226,-0.828233,0.405399
560,17,23,0.905243,-0.947648,0.435175
560,17,24,0.840479,-1,0.530919
560,18,0,-0.943907,-1,0.601725
560,18,1,-1.00502,-0.926332,0.513071
560,18,2,-0.971199,-0.800589,0.525954
560,18,3,-0.845518,-0.769335,0.537442
560,18,4,-0.718785,-0.792825,0.489238
560,18,5,-0.599552,-0.738916,0.48544
560,18,6,-0.501478,-0.653849,0.502891
560,18,7,-0.408722,-0.564654,0.532991
560,18,8,-0.367326,-0.465243,0.589916
560,18,9,-0.329268,-0.341917,0.651775
560,18,10,-0.228245,-0.286212,0.662955
560,18,11,-0.11206,-0.270109,0.632178
560,18,12,0.000788423,-0.294934,0.590729
560,18,13,0.113449,-0.271334,0.630226
560,18,14,0.228453,-0.285601,0.663912
560,18,15,0.329394,-0.34112,0.651636
560,18,16,0.367978,-0.464459,0.590218
560,18,17,0.408875,-0.563822,0.533531
560,18,18,0.500844,-0.654715,0.502448
560,18,19,0.599802,-0.739243,0.486773
560,18,20,0.718586,-0.79722,0.487337
560,18,21,0.845593,-0.770238,0.536732
560,18,22,0.970544,-0.801435,0.526496
560,18,23,1.00333,-0.927545,0.513514
560,18,24,0.942276,-1,0.60329
560,19,0,-1.06759,-1,0.63762
560,19,1,-1.06579,-0.88319,0.614668
560,19,2,-0.952869,-0.829825,0.655155
560,19,3,-0.828935,-0.856833,0.626655
560,19,4,-0.707261,-0.858721,0.598705
560,19,5,-0.602483,-0.802026,0.604203
560,19,6,-0.484037,-0.739386,0.601055
560,19,7,-0.41429,-0.639055,0.636548
560,19,8,-0.400974,-0.524347,0.704164
560,19,9,-0.302501,-0.449395,0.746249
560,19,10,-0.193867,-0.41155,0.699154
560,19,11,-0.12058,-0.404646,0.604599
560,19,12,0.000312583,-0.40753,0.599953
560,19,13,0.121949,-0.405655,0.60242
560,19,14,0.194094,-0.411945,0.697617
560,19,15,0.302759,-0.448251,0.746903
560,19,16,0.402769,-0.521752,0.705275
560,19,17,0.419559,-0.635284,0.638027
560,19,18,0.482334,-0.73962,0.600907
560,19,19,0.601106,-0.801815,0.605501
560,19,20,0.707992,-0.851247,0.604459
560,19,21,0.828723,-0.854283,0.629015
560,19,22,0.953067,-0.829991,0.655412
560,19,23,1.06423,-0.883511,0.615243
560,19,24,1.06656,-1,0.637701
560,20,0,-1.17506,-0.973399,0.70893
560,20,1,-1.07615,-0.897463,0.748712
560,20,2,-0.949851,-0.91006,0.7456
560,20,3,-0.830657,-0.949324,0.70471
560,20,4,-0.694623,-0.931116,0.694641
560,20,5,-0.594429,-0.863343,0.70755
560,20,6,-0.488949,-0.79182,0.720491
560,20,7,-0.428421,-0.687347,0.747227
560,20,8,-0.364138,-0.586332,0.817033
560,20,9,-0.254955,-0.558679,0.787672
560,20,10,-0.20405,-0.531088,0.673165
560,20,11,-0.127239,-0.527,0.584001
560,20,12,2.89486e-05,-0.530217,0.585699
560,20,13,0.125949,-0.528872,0.584724
560,20,14,0.206416,-0.530907,0.670715
560,20,15,0.255147,-0.557884,0.785792
560,20,16,0.364823,-0.584921,0.817994
560,20,17,0.428144,-0.686996,0.747731
560,20,18,0.490234,-0.789542,0.720511
560,20,19,0.589903,-0.868382,0.706721
560,20,20,0.694434,-0.930116,0.694746
560,20,21,0.830568,-0.948516,0.705185
560,20,22,0.949289,-0.908881,0.747143
560,20,23,1.07529,-0.89785,0.748978
560,20,24,1.17365,-0.9742,0.708615
560,21,0,-1.1999,-0.999962,0.829839
560,21,1,-1.07052,-0.999772,0.831067
560,21,2,-0.95031,-0.995471,0.834979
560,21,3,-0.825056,-0.987926,0.825372
560,21,4,-0.703288,-0.952161,0.831146
560,21,5,-0.625525,-0.858455,0.828667
560,21,6,-0.537702,-0.768792,0.846766
560,21,7,-0.434523,-0.718432,0.875132
560,21,8,-0.302316,-0.697626,0.871981
560,21,9,-0.238238,-0.688734,0.759962
560,21,10,-0.223887,-0.649461,0.646077
560,21,11,-0.128822,-0.646706,0.55871
560,21,12,-0.000413583,-0.639552,0.553268
560,21,13,0.128756,-0.647602,0.557142
560,21,14,0.224153,-0.650238,0.645485
560,21,15,0.237716,-0.687605,0.760391
560,21,16,0.302367,-0.696868,0.871531
560,21,17,0.434925,-0.717827,0.875676
560,21,18,0.536727,-0.770816,0.846842
560,21,19,0.619326,-0.865428,0.829257
560,21,20,0.702299,-0.954476,0.830682
560,21,21,0.824317,-0.988838,0.825315
560,21,22,0.949816,-0.995446,0.835836
560,21,23,1.06996,-0.999779,0.83124
560,21,24,1.19846,-1,0.829662
560,22,0,-1.2039,-1,0.953266
560,22,1,-1.08211,-1,0.955386
560,22,2,-0.961328,-1,0.96137
560,22,3,-0.835495,-0.99441,0.95094
560,22,4,-0.745241,-0.910455,0.949572
560,22,5,-0.655205,-0.829474,0.952182
560,22,6,-0.525656,-0.802004,0.971184
560,22,7,-0.404303,-0.828754,0.932439
560,22,8,-0.29593,-0.836395,0.860343
560,22,9,-0.242113,-0.805669,0.745628
560,22,10,-0.231911,-0.767241,0.618513
560,22,11,-0.119603,-0.773233,0.549473
560,22,12,-0.000358965,-0.770439,0.570401
560,22,13,0.11895,-0.773834,0.550514
560,22,14,0.232512,-0.76759,0.618162
560,22,15,0.243216,-0.80536,0.745105
560,22,16,0.295508,-0.83565,0.860134
560,22,17,0.403364,-0.828111,0.933086
560,22,18,0.525416,-0.802403,0.971736
560,22,19,0.654594,-0.83202,0.950873
560,22,20,0.742478,-0.914861,0.949406
560,22,21,0.834654,-0.996751,0.950053
560,22,22,0.960841,-1,0.961557
560,22,23,1.08166,-1,0.955472
560,22,24,1.20354,-1,0.952658
560,23,0,-1.20591,-1,1.07809
560,23,1,-1.08076,-1,1.08087
560,23,2,-0.955412,-1,1.08236
560,23,3,-0.83067,-0.999708,1.07094
560,23,4,-0.748932,-0.895785,1.07677
560,23,5,-0.615193,-0.883941,1.06534
560,23,6,-0.513179,-0.927675,1.00538
560,23,7,-0.433191,-0.948801,0.907344
560,23,8,-0.345773,-0.935533,0.81227
560,23,9,-0.317349,-0.891934,0.693362
560,23,10,-0.248833,-0.879461,0.586803
560,23,11,-0.123628,-0.900929,0.566097
560,23,12,-0.000473576,-0.889484,0.569822
560,23,13,0.122728,-0.90101,0.567841
560,23,14,0.247987,-0.880102,0.58755
560,23,15,0.318484,-0.891945,0.693167
560,23,16,0.346244,-0.935576,0.812426
560,23,17,0.43283,-0.947884,0.908504
560,23,18,0.512244,-0.927605,1.00726
560,23,19,0.614533,-0.883592,1.06697
560,23,20,0.747833,-0.898434,1.07631
560,23,21,0.831263,-0.999831,1.07102
560,23,22,0.95528,-1,1.08226
560,23,23,1.08056,-1,1.08065
560,23,24,1.20575,-1,1.07755
560,24,0,-1.20238,-1,1.20278
560,24,1,-1.07786,-1,1.20628
560,24,2,-0.953067,-1,1.20426
560,24,3,-0.829365,-0.999867,1.20004
560,24,4,-0.708489,-0.970761,1.17598
560,24,5,-0.638308,-1,1.06839
560,24,6,-0.60141,-1,0.944512
560,24,7,-0.529038,-1,0.842502
560,24,8,-0.446773,-0.999996,0.748321
560,24,9,-0.368644,-0.997199,0.652372
560,24,10,-0.249137,-1,0.613348
560,24,11,-0.125932,-1,0.64298
560,24,12,-0.000663624,-0.997821,0.653428
560,24,13,0.124934,-1,0.644789
560,24,14,0.248591,-1,0.616461
560,24,15,0.369358,-0.99873,0.65314
560,24,16,0.447437,-1,0.749612
560,24,17,0.528771,-1,0.844619
560,24,18,0.600907,-1,0.946437
560,24,19,0.635132,-1,1.07105
560,24,20,0.708367,-0.973082,1.17691
560,24,21,0.829767,-1,1.20018
560,24,22,0.95276,-1,1.20402
560,24,23,1.07747,-1,1.20579
560,24,24,1.20205,-1,1.20223
570,0,0,-1.20594,-1,-1.20564
570,0,1,-1.07972,-1,-1.20556
570,0,2,-0.953927,-1,-1.20117
570,0,3,-0.827867,-1,-1.20037
570,0,4,-0.708653,-0.968159,-1.17849
570,0,5,-0.618679,-1,-1.0916
570,0,6,-0.598981,-1,-0.959813
570,0,7,-0.520992,-1,-0.857762
570,0,8,-0.444197,-1,-0.757019
570,0,9,-0.366499,-0.999815,-0.654754
570,0,10,-0.247544,-1,-0.600269
570,0,11,-0.122775,-1,-0.631986
570,0,12,-0.00027178,-0.995844,-0.651022
570,0,13,0.122162,-1,-0.631656
570,0,14,0.247127,-1,-0.602121
570,0,15,0.366636,-0.999893,-0.654698
570,0,16,0.444756,-1,-0.756629
570,0,17,0.520326,-1,-0.85829
570,0,18,0.597834,-1,-0.960699
570,0,19,0.617292,-1,-1.09247
570,0,20,0.707939,-0.967122,-1.1786
570,0,21,0.826963,-0.999964,-1.20079
570,0,22,0.953287,-1,-1.2021
570,0,23,1.07926,-1,-1.20638
570,0,24,1.20561,-1,-1.20634
570,1,0,-1.20632,-1,-1.07935
570,1,1,-1.08137,-1,-1.08076
570,1,2,-0.95733,-1,-1.07816
570,1,3,-0.83388,-1,-1.07675
570,1,4,-0.746938,-0.908203,-1.07785
570,1,5,-0.619157,-0.874213,-1.0683
570,1,6,-0.516162,-0.916694,-1.017
570,1,7,-0.434566,-0.945702,-0.928754
570,1,8,-0.356203,-0.929518,-0.817184
570,1,9,-0.312988,-0.894282,-0.710259
570,1,10,-0.249384,-0.884904,-0.599783
570,1,11,-0.125442,-0.9048,-0.560238
570,1,12,-4.47403e-05,-0.907634,-0.554099
570,1,13,0.125164,-0.90436,-0.559752
570,1,14,0.249178,-0.884883,-0.59817
570,1,15,0.316011,-0.891658,-0.706917
570,1,16,0.357656,-0.928147,-0.814897
570,1,17,0.434026,-0.944963,-0.927609
570,1,18,0.51481,-0.915684,-1.01706
570,1,19,0.617783,-0.873988,-1.06899
570,1,20,0.745441,-0.908597,-1.07754
570,1,21,0.833436,-1,-1.07725
570,1,22,0.956759,-1,-1.07897
570,1,23,1.08069,-1,-1.08148
570,1,24,1.20561,-1,-1.08001
570,2,0,-1.20233,-1,-0.953325
570,2,1,-1.07918,-1,-0.956878
570,2,2,-0.954766,-1,-0.954096
570,2,3,-0.828082,-1,-0.95054
570,2,4,-0.731694,-0.913952,-0.944151
570,2,5,-0.642701,-0.829756,-0.943736
570,2,6,-0.519845,-0.806309,-0.964755
570,2,7,-0.38514,-0.822146,-0.954847
570,2,8,-0.311244,-0.820981,-0.850364
570,2,9,-0.244355,-0.793505,-0.755183
570,2,10,-0.214711,-0.779664,-0.634302
570,2,11,-0.124825,-0.776347,-0.541166
570,2,12,-0.000372958,-0.781015,-0.532999
570,2,13,0.123907,-0.77617,-0.541086
570,2,14,0.213694,-0.779269,-0.633815
570,2,15,0.24362,-0.793459,-0.754415
570,2,16,0.310996,-0.820685,-0.849241
570,2,17,0.383841,-0.821556,-0.954188
570,2,18,0.518134,-0.805303,-0.965219
570,2,19,0.640877,-0.830538,-0.943947
570,2,20,0.729556,-0.91518,-0.944169
570,2,21,0.82757,-0.999988,-0.950968
570,2,22,0.954275,-1,-0.95452
570,2,23,1.07841,-1,-0.957444
570,2,24,1.20148,-1,-0.953983
570,3,0,-1.20111,-0.999892,-0.827041
570,3,1,-1.07775,-0.999453,-0.833362
570,3,2,-0.951627,-0.999994,-0.827122
570,3,3,-0.824142,-0.990268,-0.823155
570,3,4,-0.713981,-0.946184,-0.828039
570,3,5,-0.60856,-0.873185,-0.824144
570,3,6,-0.531337,-0.782742,-0.839746
570,3,7,-0.434809,-0.713015,-0.878015
